,greedy,dynamic_programming,branch_and_bound
knapPI_6_1000_100000_115.csv,50000.0,9513.2,1.42
knapPI_6_1000_100000_116.csv,50000.0,14010.1,2.43
knapPI_6_1000_100000_117.csv,50000.0,23005.61,3.46
knapPI_6_1000_100000_118.csv,50000.0,18506.76,2.44
knapPI_6_1000_100000_119.csv,50000.0,18506.46,2.43
knapPI_6_1000_100000_12.csv,50000.0,1382.68,2.46
knapPI_6_1000_100000_120.csv,50000.0,18511.29,1.48
knapPI_6_1000_100000_121.csv,50000.0,14011.45,3.07
knapPI_6_1000_100000_122.csv,50000.0,18505.62,4.45
knapPI_6_1000_100000_123.csv,50000.0,18508.88,1.35
knapPI_6_1000_100000_124.csv,50000.0,23006.2,1.39
knapPI_6_1000_100000_125.csv,50000.0,27505.67,4.48
knapPI_6_1000_100000_126.csv,50000.0,27503.95,2.44
knapPI_6_1000_100000_127.csv,50000.0,32005.29,2.41
knapPI_6_1000_100000_128.csv,50000.0,27503.36,2.41
knapPI_6_1000_100000_129.csv,50000.0,41001.56,0.42
knapPI_6_1000_100000_13.csv,50000.0,1268.84,5.46
knapPI_6_1000_100000_130.csv,50000.0,41000.52,1.49
knapPI_6_1000_100000_131.csv,50000.0,32003.84,4.46
knapPI_6_1000_100000_132.csv,50000.0,36505.18,1.59
knapPI_6_1000_100000_133.csv,50000.0,36532.72,1.43
knapPI_6_1000_100000_134.csv,50000.0,36502.47,4.43
knapPI_6_1000_100000_135.csv,50000.0,36503.35,3.38
knapPI_6_1000_100000_136.csv,50000.0,41001.65,2.42
knapPI_6_1000_100000_137.csv,50000.0,41000.78,1.62
knapPI_6_1000_100000_138.csv,50000.0,41001.78,4.43
knapPI_6_1000_100000_139.csv,50000.0,41001.93,1.34
knapPI_6_1000_100000_14.csv,50000.0,1699.95,3.37
knapPI_6_1000_100000_140.csv,50000.0,36502.32,1.42
knapPI_6_1000_100000_141.csv,50000.0,41001.91,2.39
knapPI_6_1000_100000_142.csv,50000.0,41000.74,1.53
knapPI_6_1000_100000_143.csv,50000.0,41001.08,0.7
knapPI_6_1000_100000_144.csv,50000.0,41001.81,4.47
knapPI_6_1000_100000_145.csv,50000.0,41002.31,2.66
knapPI_6_1000_100000_146.csv,50000.0,45502.28,4.44
knapPI_6_1000_100000_147.csv,50000.0,50000.0,1.42
knapPI_6_1000_100000_148.csv,50000.0,41002.62,2.7
knapPI_6_1000_100000_149.csv,50000.0,50000.0,0.39
knapPI_6_1000_100000_15.csv,50000.0,1842.09,3.65
knapPI_6_1000_100000_150.csv,50000.0,41002.79,0.72
knapPI_6_1000_100000_151.csv,50000.0,45501.19,3.23
knapPI_6_1000_100000_152.csv,50000.0,45501.05,1.63
knapPI_6_1000_100000_153.csv,50000.0,45501.08,3.43
knapPI_6_1000_100000_154.csv,50000.0,50000.0,1.63
knapPI_6_1000_100000_155.csv,50000.0,50000.0,5.5
knapPI_6_1000_100000_156.csv,0.0,50000.0,5.71
knapPI_6_1000_100000_157.csv,50000.0,45500.65,3.44
knapPI_6_1000_100000_158.csv,50000.0,50000.0,3.57
knapPI_6_1000_100000_159.csv,50000.0,50000.0,2.59
knapPI_6_1000_100000_16.csv,50000.0,2211.2,4.13
knapPI_6_1000_100000_160.csv,50000.0,50000.0,2.02
knapPI_6_1000_100000_161.csv,50000.0,50000.0,6.74
knapPI_6_1000_100000_162.csv,50000.0,45500.11,0.36
knapPI_6_1000_100000_163.csv,50000.0,50000.0,3.54
knapPI_6_1000_100000_164.csv,50000.0,50000.0,1.39
knapPI_6_1000_100000_165.csv,50000.0,50000.0,3.47
knapPI_6_1000_100000_166.csv,50000.0,50000.0,2.02
knapPI_6_1000_100000_167.csv,50000.0,50000.0,4.02
knapPI_6_1000_100000_168.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_169.csv,50000.0,50000.0,2.41
knapPI_6_1000_100000_17.csv,50000.0,1966.86,2.02
knapPI_6_1000_100000_170.csv,50000.0,50000.0,3.31
knapPI_6_1000_100000_171.csv,50000.0,50000.0,1.42
knapPI_6_1000_100000_172.csv,50000.0,50000.0,3.57
knapPI_6_1000_100000_173.csv,50000.0,50000.0,3.36
knapPI_6_1000_100000_174.csv,50000.0,50000.0,3.11
knapPI_6_1000_100000_175.csv,50000.0,50000.0,2.44
knapPI_6_1000_100000_176.csv,50000.0,50000.0,0.4
knapPI_6_1000_100000_177.csv,50000.0,50000.0,1.85
knapPI_6_1000_100000_178.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_179.csv,50000.0,50000.0,1.03
knapPI_6_1000_100000_18.csv,50000.0,2357.35,2.5
knapPI_6_1000_100000_180.csv,50000.0,50000.0,0.44
knapPI_6_1000_100000_181.csv,50000.0,50000.0,1.65
knapPI_6_1000_100000_182.csv,50000.0,50000.0,3.95
knapPI_6_1000_100000_183.csv,50000.0,50000.0,3.39
knapPI_6_1000_100000_184.csv,50000.0,50000.0,3.97
knapPI_6_1000_100000_185.csv,50000.0,50000.0,3.39
knapPI_6_1000_100000_186.csv,50000.0,50000.0,0.32
knapPI_6_1000_100000_187.csv,50000.0,50000.0,2.85
knapPI_6_1000_100000_188.csv,50000.0,50000.0,1.41
knapPI_6_1000_100000_189.csv,50000.0,50000.0,4.09
knapPI_6_1000_100000_19.csv,50000.0,2526.8,1.87
knapPI_6_1000_100000_190.csv,50000.0,50000.0,2.38
knapPI_6_1000_100000_191.csv,50000.0,50000.0,2.4
knapPI_6_1000_100000_192.csv,50000.0,50000.0,1.37
knapPI_6_1000_100000_193.csv,50000.0,50000.0,4.1
knapPI_6_1000_100000_194.csv,50000.0,50000.0,2.06
knapPI_6_1000_100000_195.csv,50000.0,50000.0,2.05
knapPI_6_1000_100000_196.csv,50000.0,50000.0,0.4
knapPI_6_1000_100000_197.csv,50000.0,50000.0,2.47
knapPI_6_1000_100000_198.csv,50000.0,50000.0,1.28
knapPI_6_1000_100000_199.csv,50000.0,50000.0,3.43
knapPI_6_1000_100000_2.csv,50000.0,165.25,3.38
knapPI_6_1000_100000_20.csv,50000.0,2625.83,0.59
knapPI_6_1000_100000_200.csv,50000.0,50000.0,4.36
knapPI_6_1000_100000_201.csv,50000.0,50000.0,1.82
knapPI_6_1000_100000_202.csv,50000.0,50000.0,3.86
knapPI_6_1000_100000_203.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_204.csv,50000.0,50000.0,4.03
knapPI_6_1000_100000_205.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_206.csv,50000.0,50000.0,1.78
knapPI_6_1000_100000_207.csv,50000.0,50000.0,1.39
knapPI_6_1000_100000_208.csv,50000.0,50000.0,1.41
knapPI_6_1000_100000_209.csv,50000.0,50000.0,2.44
knapPI_6_1000_100000_21.csv,50000.0,2555.83,1.35
knapPI_6_1000_100000_210.csv,50000.0,50000.0,0.37
knapPI_6_1000_100000_211.csv,50000.0,50000.0,1.49
knapPI_6_1000_100000_212.csv,50000.0,50000.0,2.44
knapPI_6_1000_100000_213.csv,50000.0,50000.0,2.47
knapPI_6_1000_100000_214.csv,50000.0,50000.0,0.41
knapPI_6_1000_100000_215.csv,50000.0,50000.0,3.69
knapPI_6_1000_100000_216.csv,50000.0,50000.0,1.61
knapPI_6_1000_100000_217.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_218.csv,50000.0,50000.0,0.99
knapPI_6_1000_100000_219.csv,50000.0,50000.0,2.0
knapPI_6_1000_100000_22.csv,50000.0,2839.91,1.6
knapPI_6_1000_100000_220.csv,50000.0,50000.0,2.39
knapPI_6_1000_100000_221.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_222.csv,50000.0,50000.0,4.03
knapPI_6_1000_100000_223.csv,50000.0,50000.0,1.38
knapPI_6_1000_100000_224.csv,50000.0,50000.0,2.84
knapPI_6_1000_100000_225.csv,50000.0,50000.0,1.81
knapPI_6_1000_100000_226.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_227.csv,50000.0,50000.0,1.36
knapPI_6_1000_100000_228.csv,50000.0,50000.0,1.99
knapPI_6_1000_100000_229.csv,0.01,50000.0,2.34
knapPI_6_1000_100000_23.csv,50000.0,2924.97,2.39
knapPI_6_1000_100000_230.csv,50000.0,50000.0,2.64
knapPI_6_1000_100000_231.csv,50000.0,50000.0,3.35
knapPI_6_1000_100000_232.csv,50000.0,50000.0,0.42
knapPI_6_1000_100000_233.csv,50000.0,50000.0,0.39
knapPI_6_1000_100000_234.csv,50000.0,50000.0,3.48
knapPI_6_1000_100000_235.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_236.csv,50000.0,50000.0,3.39
knapPI_6_1000_100000_237.csv,50000.0,50000.0,0.72
knapPI_6_1000_100000_238.csv,50000.0,50000.0,2.0
knapPI_6_1000_100000_239.csv,50000.0,50000.0,2.38
knapPI_6_1000_100000_24.csv,50000.0,3425.37,1.37
knapPI_6_1000_100000_240.csv,50000.0,50000.0,4.38
knapPI_6_1000_100000_241.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_242.csv,50000.0,50000.0,0.38
knapPI_6_1000_100000_243.csv,50000.0,50000.0,0.36
knapPI_6_1000_100000_244.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_245.csv,50000.0,50000.0,1.37
knapPI_6_1000_100000_246.csv,50000.0,50000.0,1.95
knapPI_6_1000_100000_247.csv,50000.0,50000.0,2.98
knapPI_6_1000_100000_248.csv,50000.0,50000.0,2.59
knapPI_6_1000_100000_249.csv,50000.0,50000.0,2.66
knapPI_6_1000_100000_25.csv,50000.0,3932.99,1.56
knapPI_6_1000_100000_250.csv,50000.0,50000.0,0.41
knapPI_6_1000_100000_251.csv,50000.0,50000.0,2.4
knapPI_6_1000_100000_252.csv,50000.0,50000.0,0.37
knapPI_6_1000_100000_253.csv,50000.0,50000.0,1.42
knapPI_6_1000_100000_254.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_255.csv,50000.0,50000.0,0.43
knapPI_6_1000_100000_256.csv,50000.0,50000.0,1.38
knapPI_6_1000_100000_257.csv,50000.0,50000.0,0.36
knapPI_6_1000_100000_258.csv,50000.0,50000.0,3.99
knapPI_6_1000_100000_259.csv,50000.0,50000.0,0.38
knapPI_6_1000_100000_26.csv,50000.0,3792.73,3.99
knapPI_6_1000_100000_260.csv,50000.0,50000.0,3.37
knapPI_6_1000_100000_261.csv,50000.0,50000.0,2.3
knapPI_6_1000_100000_262.csv,50000.0,50000.0,4.35
knapPI_6_1000_100000_263.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_264.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_265.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_266.csv,50000.0,50000.0,3.74
knapPI_6_1000_100000_267.csv,50000.0,50000.0,3.61
knapPI_6_1000_100000_268.csv,50000.0,50000.0,2.03
knapPI_6_1000_100000_269.csv,50000.0,50000.0,2.39
knapPI_6_1000_100000_27.csv,50000.0,3628.37,2.56
knapPI_6_1000_100000_270.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_271.csv,50000.0,50000.0,1.03
knapPI_6_1000_100000_272.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_273.csv,50000.0,50000.0,2.44
knapPI_6_1000_100000_274.csv,50000.0,50000.0,3.41
knapPI_6_1000_100000_275.csv,50000.0,50000.0,5.45
knapPI_6_1000_100000_276.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_277.csv,50000.0,50000.0,1.92
knapPI_6_1000_100000_278.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_279.csv,50000.0,50000.0,1.6
knapPI_6_1000_100000_28.csv,50000.0,4358.49,0.65
knapPI_6_1000_100000_280.csv,50000.0,50000.0,0.36
knapPI_6_1000_100000_281.csv,50000.0,50000.0,2.47
knapPI_6_1000_100000_282.csv,50000.0,50000.0,1.46
knapPI_6_1000_100000_283.csv,50000.0,50000.0,3.42
knapPI_6_1000_100000_284.csv,50000.0,50000.0,3.27
knapPI_6_1000_100000_285.csv,50000.0,50000.0,5.09
knapPI_6_1000_100000_286.csv,50000.0,50000.0,3.47
knapPI_6_1000_100000_287.csv,50000.0,50000.0,0.87
knapPI_6_1000_100000_288.csv,50000.0,50000.0,2.98
knapPI_6_1000_100000_289.csv,50000.0,50000.0,2.26
knapPI_6_1000_100000_29.csv,50000.0,8877.36,0.37
knapPI_6_1000_100000_290.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_291.csv,50000.0,50000.0,3.33
knapPI_6_1000_100000_292.csv,50000.0,50000.0,2.08
knapPI_6_1000_100000_293.csv,50000.0,50000.0,4.42
knapPI_6_1000_100000_294.csv,50000.0,50000.0,4.44
knapPI_6_1000_100000_295.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_296.csv,50000.0,50000.0,2.64
knapPI_6_1000_100000_297.csv,0.0,50000.0,3.43
knapPI_6_1000_100000_298.csv,50000.0,50000.0,1.42
knapPI_6_1000_100000_299.csv,50000.0,50000.0,4.45
knapPI_6_1000_100000_3.csv,50000.0,246.06,2.66
knapPI_6_1000_100000_30.csv,50000.0,4269.81,5.75
knapPI_6_1000_100000_300.csv,50000.0,50000.0,4.43
knapPI_6_1000_100000_301.csv,50000.0,50000.0,2.36
knapPI_6_1000_100000_302.csv,50000.0,50000.0,4.49
knapPI_6_1000_100000_303.csv,50000.0,50000.0,2.4
knapPI_6_1000_100000_304.csv,50000.0,50000.0,3.66
knapPI_6_1000_100000_305.csv,50000.0,50000.0,4.44
knapPI_6_1000_100000_306.csv,50000.0,50000.0,0.62
knapPI_6_1000_100000_307.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_308.csv,50000.0,50000.0,3.97
knapPI_6_1000_100000_309.csv,50000.0,50000.0,2.15
knapPI_6_1000_100000_31.csv,50000.0,4336.57,1.63
knapPI_6_1000_100000_310.csv,50000.0,50000.0,2.05
knapPI_6_1000_100000_311.csv,50000.0,50000.0,3.46
knapPI_6_1000_100000_312.csv,50000.0,50000.0,2.48
knapPI_6_1000_100000_313.csv,50000.0,50000.0,3.33
knapPI_6_1000_100000_314.csv,50000.0,50000.0,1.31
knapPI_6_1000_100000_315.csv,50000.0,50000.0,4.39
knapPI_6_1000_100000_316.csv,50000.0,50000.0,1.0
knapPI_6_1000_100000_317.csv,50000.0,50000.0,2.36
knapPI_6_1000_100000_318.csv,50000.0,50000.0,1.46
knapPI_6_1000_100000_319.csv,50000.0,50000.0,1.45
knapPI_6_1000_100000_32.csv,50000.0,4438.79,1.98
knapPI_6_1000_100000_320.csv,50000.0,50000.0,1.67
knapPI_6_1000_100000_321.csv,50000.0,50000.0,2.38
knapPI_6_1000_100000_322.csv,50000.0,50000.0,2.46
knapPI_6_1000_100000_323.csv,50000.0,50000.0,1.98
knapPI_6_1000_100000_324.csv,50000.0,50000.0,3.37
knapPI_6_1000_100000_325.csv,50000.0,50000.0,0.41
knapPI_6_1000_100000_326.csv,50000.0,50000.0,0.36
knapPI_6_1000_100000_327.csv,50000.0,50000.0,0.43
knapPI_6_1000_100000_328.csv,50000.0,50000.0,2.68
knapPI_6_1000_100000_329.csv,50000.0,50000.0,1.42
knapPI_6_1000_100000_33.csv,50000.0,4646.96,2.36
knapPI_6_1000_100000_330.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_331.csv,50000.0,50000.0,2.42
knapPI_6_1000_100000_332.csv,50000.0,50000.0,2.72
knapPI_6_1000_100000_333.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_334.csv,50000.0,50000.0,2.19
knapPI_6_1000_100000_335.csv,50000.0,50000.0,4.39
knapPI_6_1000_100000_336.csv,50000.0,50000.0,1.42
knapPI_6_1000_100000_337.csv,50000.0,50000.0,1.04
knapPI_6_1000_100000_338.csv,50000.0,50000.0,0.43
knapPI_6_1000_100000_339.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_34.csv,50000.0,4641.94,1.48
knapPI_6_1000_100000_340.csv,50000.0,50000.0,0.42
knapPI_6_1000_100000_341.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_342.csv,0.0,50000.0,3.99
knapPI_6_1000_100000_343.csv,50000.0,50000.0,4.53
knapPI_6_1000_100000_344.csv,50000.0,50000.0,2.38
knapPI_6_1000_100000_345.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_346.csv,50000.0,50000.0,3.04
knapPI_6_1000_100000_347.csv,50000.0,50000.0,1.31
knapPI_6_1000_100000_348.csv,50000.0,50000.0,1.39
knapPI_6_1000_100000_349.csv,50000.0,50000.0,2.11
knapPI_6_1000_100000_35.csv,50000.0,5462.25,0.73
knapPI_6_1000_100000_350.csv,50000.0,50000.0,2.08
knapPI_6_1000_100000_351.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_352.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_353.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_354.csv,50000.0,50000.0,4.46
knapPI_6_1000_100000_355.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_356.csv,50000.0,50000.0,2.42
knapPI_6_1000_100000_357.csv,50000.0,50000.0,2.44
knapPI_6_1000_100000_358.csv,50000.0,50000.0,3.46
knapPI_6_1000_100000_359.csv,50000.0,50000.0,1.4
knapPI_6_1000_100000_36.csv,50000.0,4397.55,1.42
knapPI_6_1000_100000_360.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_361.csv,50000.0,50000.0,2.48
knapPI_6_1000_100000_362.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_363.csv,50000.0,50000.0,3.05
knapPI_6_1000_100000_364.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_365.csv,50000.0,50000.0,3.56
knapPI_6_1000_100000_366.csv,50000.0,50000.0,3.07
knapPI_6_1000_100000_367.csv,50000.0,50000.0,4.1
knapPI_6_1000_100000_368.csv,50000.0,50000.0,2.4
knapPI_6_1000_100000_369.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_37.csv,50000.0,4686.73,1.43
knapPI_6_1000_100000_370.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_371.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_372.csv,50000.0,50000.0,4.61
knapPI_6_1000_100000_373.csv,50000.0,50000.0,0.63
knapPI_6_1000_100000_374.csv,50000.0,50000.0,0.36
knapPI_6_1000_100000_375.csv,50000.0,50000.0,3.05
knapPI_6_1000_100000_376.csv,50000.0,50000.0,2.05
knapPI_6_1000_100000_377.csv,50000.0,50000.0,6.13
knapPI_6_1000_100000_378.csv,50000.0,50000.0,3.37
knapPI_6_1000_100000_379.csv,50000.0,50000.0,2.01
knapPI_6_1000_100000_38.csv,50000.0,4541.15,4.65
knapPI_6_1000_100000_380.csv,50000.0,50000.0,3.47
knapPI_6_1000_100000_381.csv,50000.0,50000.0,4.77
knapPI_6_1000_100000_382.csv,50000.0,50000.0,1.45
knapPI_6_1000_100000_383.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_384.csv,50000.0,50000.0,2.48
knapPI_6_1000_100000_385.csv,0.0,50000.0,0.38
knapPI_6_1000_100000_386.csv,50000.0,50000.0,2.75
knapPI_6_1000_100000_387.csv,50000.0,50000.0,1.6
knapPI_6_1000_100000_388.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_389.csv,50000.0,50000.0,2.41
knapPI_6_1000_100000_39.csv,50000.0,4859.87,1.61
knapPI_6_1000_100000_390.csv,50000.0,50000.0,4.45
knapPI_6_1000_100000_391.csv,50000.0,50000.0,1.4
knapPI_6_1000_100000_392.csv,50000.0,50000.0,2.42
knapPI_6_1000_100000_393.csv,50000.0,50000.0,3.05
knapPI_6_1000_100000_394.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_395.csv,50000.0,50000.0,2.42
knapPI_6_1000_100000_396.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_397.csv,50000.0,50000.0,1.46
knapPI_6_1000_100000_398.csv,50000.0,50000.0,3.06
knapPI_6_1000_100000_399.csv,50000.0,50000.0,4.44
knapPI_6_1000_100000_4.csv,50000.0,479.57,3.16
knapPI_6_1000_100000_40.csv,50000.0,4861.48,1.42
knapPI_6_1000_100000_400.csv,50000.0,50000.0,0.42
knapPI_6_1000_100000_401.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_402.csv,50000.0,50000.0,5.03
knapPI_6_1000_100000_403.csv,0.0,50000.0,0.43
knapPI_6_1000_100000_404.csv,50000.0,50000.0,2.46
knapPI_6_1000_100000_405.csv,50000.0,50000.0,3.47
knapPI_6_1000_100000_406.csv,50000.0,50000.0,2.48
knapPI_6_1000_100000_407.csv,50000.0,50000.0,2.97
knapPI_6_1000_100000_408.csv,50000.0,50000.0,1.37
knapPI_6_1000_100000_409.csv,50000.0,50000.0,5.13
knapPI_6_1000_100000_41.csv,50000.0,5132.5,2.43
knapPI_6_1000_100000_410.csv,50000.0,50000.0,2.44
knapPI_6_1000_100000_411.csv,50000.0,50000.0,1.37
knapPI_6_1000_100000_412.csv,50000.0,50000.0,3.48
knapPI_6_1000_100000_413.csv,50000.0,50000.0,2.4
knapPI_6_1000_100000_414.csv,50000.0,50000.0,0.38
knapPI_6_1000_100000_415.csv,50000.0,50000.0,0.33
knapPI_6_1000_100000_416.csv,50000.0,50000.0,1.85
knapPI_6_1000_100000_417.csv,50000.0,50000.0,5.42
knapPI_6_1000_100000_418.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_419.csv,50000.0,50000.0,1.46
knapPI_6_1000_100000_42.csv,50000.0,4973.26,1.42
knapPI_6_1000_100000_420.csv,50000.0,50000.0,1.38
knapPI_6_1000_100000_421.csv,50000.0,50000.0,1.41
knapPI_6_1000_100000_422.csv,50000.0,50000.0,3.4
knapPI_6_1000_100000_423.csv,50000.0,50000.0,3.46
knapPI_6_1000_100000_424.csv,50000.0,50000.0,2.26
knapPI_6_1000_100000_425.csv,50000.0,50000.0,1.41
knapPI_6_1000_100000_426.csv,50000.0,50000.0,0.42
knapPI_6_1000_100000_427.csv,50000.0,50000.0,1.49
knapPI_6_1000_100000_428.csv,50000.0,50000.0,3.98
knapPI_6_1000_100000_429.csv,50000.0,50000.0,3.06
knapPI_6_1000_100000_43.csv,0.0,9456.75,3.9
knapPI_6_1000_100000_430.csv,50000.0,50000.0,3.66
knapPI_6_1000_100000_431.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_432.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_433.csv,50000.0,50000.0,2.43
knapPI_6_1000_100000_434.csv,50000.0,50000.0,3.4
knapPI_6_1000_100000_435.csv,50000.0,50000.0,3.48
knapPI_6_1000_100000_436.csv,50000.0,50000.0,2.48
knapPI_6_1000_100000_437.csv,50000.0,50000.0,4.46
knapPI_6_1000_100000_438.csv,50000.0,50000.0,2.37
knapPI_6_1000_100000_439.csv,50000.0,50000.0,2.37
knapPI_6_1000_100000_44.csv,50000.0,4947.54,1.62
knapPI_6_1000_100000_440.csv,50000.0,50000.0,4.67
knapPI_6_1000_100000_441.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_442.csv,50000.0,50000.0,1.37
knapPI_6_1000_100000_443.csv,50000.0,50000.0,3.05
knapPI_6_1000_100000_444.csv,50000.0,50000.0,3.38
knapPI_6_1000_100000_445.csv,50000.0,50000.0,2.42
knapPI_6_1000_100000_446.csv,50000.0,50000.0,2.39
knapPI_6_1000_100000_447.csv,50000.0,50000.0,0.51
knapPI_6_1000_100000_448.csv,50000.0,50000.0,0.37
knapPI_6_1000_100000_449.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_45.csv,50000.0,5217.62,0.41
knapPI_6_1000_100000_450.csv,50000.0,50000.0,2.47
knapPI_6_1000_100000_451.csv,50000.0,50000.0,1.45
knapPI_6_1000_100000_452.csv,50000.0,50000.0,0.43
knapPI_6_1000_100000_453.csv,50000.0,50000.0,3.02
knapPI_6_1000_100000_454.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_455.csv,50000.0,50000.0,4.47
knapPI_6_1000_100000_456.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_457.csv,50000.0,50000.0,2.4
knapPI_6_1000_100000_458.csv,50000.0,50000.0,3.39
knapPI_6_1000_100000_459.csv,50000.0,50000.0,2.37
knapPI_6_1000_100000_46.csv,50000.0,4926.97,3.42
knapPI_6_1000_100000_460.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_461.csv,50000.0,50000.0,2.45
knapPI_6_1000_100000_462.csv,50000.0,50000.0,1.05
knapPI_6_1000_100000_463.csv,50000.0,50000.0,1.39
knapPI_6_1000_100000_464.csv,50000.0,50000.0,3.47
knapPI_6_1000_100000_465.csv,50000.0,50000.0,0.42
knapPI_6_1000_100000_466.csv,50000.0,50000.0,1.83
knapPI_6_1000_100000_467.csv,50000.0,50000.0,2.06
knapPI_6_1000_100000_468.csv,50000.0,50000.0,2.39
knapPI_6_1000_100000_469.csv,50000.0,50000.0,2.5
knapPI_6_1000_100000_47.csv,50000.0,4923.4,2.61
knapPI_6_1000_100000_470.csv,50000.0,50000.0,3.06
knapPI_6_1000_100000_471.csv,50000.0,50000.0,4.75
knapPI_6_1000_100000_472.csv,50000.0,50000.0,1.33
knapPI_6_1000_100000_473.csv,50000.0,50000.0,0.44
knapPI_6_1000_100000_474.csv,50000.0,50000.0,1.45
knapPI_6_1000_100000_475.csv,50000.0,50000.0,3.53
knapPI_6_1000_100000_476.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_477.csv,50000.0,50000.0,4.2
knapPI_6_1000_100000_478.csv,50000.0,50000.0,3.45
knapPI_6_1000_100000_479.csv,50000.0,50000.0,5.04
knapPI_6_1000_100000_48.csv,50000.0,5082.22,3.48
knapPI_6_1000_100000_480.csv,50000.0,50000.0,2.36
knapPI_6_1000_100000_481.csv,50000.0,50000.0,1.43
knapPI_6_1000_100000_482.csv,50000.0,50000.0,0.43
knapPI_6_1000_100000_483.csv,50000.0,50000.0,3.46
knapPI_6_1000_100000_484.csv,50000.0,50000.0,2.15
knapPI_6_1000_100000_485.csv,50000.0,50000.0,3.98
knapPI_6_1000_100000_486.csv,50000.0,50000.0,0.97
knapPI_6_1000_100000_487.csv,50000.0,50000.0,4.47
knapPI_6_1000_100000_488.csv,50000.0,50000.0,5.56
knapPI_6_1000_100000_489.csv,50000.0,50000.0,1.48
knapPI_6_1000_100000_49.csv,50000.0,5039.83,1.42
knapPI_6_1000_100000_490.csv,50000.0,50000.0,1.44
knapPI_6_1000_100000_491.csv,50000.0,50000.0,0.47
knapPI_6_1000_100000_492.csv,50000.0,50000.0,1.48
knapPI_6_1000_100000_493.csv,50000.0,50000.0,4.45
knapPI_6_1000_100000_494.csv,50000.0,50000.0,5.47
knapPI_6_1000_100000_495.csv,50000.0,50000.0,3.01
knapPI_6_1000_100000_496.csv,50000.0,50000.0,4.39
knapPI_6_1000_100000_497.csv,50000.0,50000.0,4.07
knapPI_6_1000_100000_498.csv,50000.0,50000.0,4.46
knapPI_6_1000_100000_499.csv,50000.0,50000.0,3.42
knapPI_6_1000_100000_5.csv,50000.0,483.43,4.77
knapPI_6_1000_100000_50.csv,50000.0,5004.32,4.43
knapPI_6_1000_100000_500.csv,50000.0,50000.0,5.11
knapPI_6_1000_100000_501.csv,50000.0,50000.0,3.49
knapPI_6_1000_100000_502.csv,50000.0,50000.0,3.44
knapPI_6_1000_100000_503.csv,50000.0,50000.0,4.01
knapPI_6_1000_100000_504.csv,50000.0,50000.0,1.07
knapPI_6_1000_100000_505.csv,50000.0,50000.0,3.99
knapPI_6_1000_100000_506.csv,50000.0,50000.0,4.07
knapPI_6_1000_100000_507.csv,50000.0,50000.0,2.41
knapPI_6_1000_100000_508.csv,50000.0,50000.0,3.45
